C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_113.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_113.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_113.jpg, 0, 0, 0, 7.891856E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_219.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_219.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_219.jpg, 0, 0, 0, 8.399294E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_324.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_324.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_324.jpg, 0, 0, 0, 8.440178E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_426.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_426.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_426.jpg, 0, 0, 0, 8.040887E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_527.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_527.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_527.jpg, 0, 0, 0, 8.338175E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_628.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_628.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_628.jpg, 0, 0, 0, 7.800342E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_731.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_731.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_731.jpg, 0, 0, 0, 7.889844E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_836.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_836.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_836.jpg, 0, 0, 0, 8.013591E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_07_936.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_07_936.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_07_936.jpg, 0, 0, 0, 7.783413E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_038.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_038.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_038.jpg, 0, 0, 0, 7.869481E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_142.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_142.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_142.jpg, 0, 0, 0, 7.769962E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_248.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_248.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_248.jpg, 0, 0, 0, 7.937096E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_352.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_352.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_352.jpg, 0, 0, 0, 7.855154E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_454.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_454.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_454.jpg, 0, 0, 0, 7.863102E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_555.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_555.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_555.jpg, 0, 0, 0, 7.827685E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_659.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_659.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_659.jpg, 0, 0, 0, 8.02615E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_792.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_792.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_792.jpg, 0, 0, 0, 7.823012E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_896.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_896.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_896.jpg, 0, 0, 0, 8.180379E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_08_999.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_08_999.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_08_999.jpg, 0, 0, 0, 7.80225E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_104.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_104.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_104.jpg, 0, 0, 0, 7.807829E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_206.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_206.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_206.jpg, 0, 0, 0, 7.796197E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_307.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_307.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_307.jpg, 0, 0, 0, 7.812299E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_412.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_412.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_412.jpg, 0, 0, 0, 7.822969E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_514.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_514.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_514.jpg, 0, 0, 0, 7.828634E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_617.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_617.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_617.jpg, 0, 0, 0, 7.919182E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_721.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_721.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_721.jpg, 0, 0, 0, 7.774628E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_822.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_822.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_822.jpg, 0, 0, 0, 7.949022E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_09_923.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_09_923.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_09_923.jpg, 0, 0, 0, 7.798241E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_029.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_029.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_029.jpg, 0, 0, 0, 7.773507E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_132.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_132.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_132.jpg, 0, 0, 0, 7.86017E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_236.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_236.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_236.jpg, 0, 0, 0, 7.822868E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_351.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_351.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_351.jpg, 0, 0, 0, 7.800743E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_453.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_453.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_453.jpg, 0, 0, 0, 7.829244E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_557.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_557.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_557.jpg, 0, 0, 0, 7.78462E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_658.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_658.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_658.jpg, 0, 0, 0, 7.850255E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_761.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_761.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_761.jpg, 0, 0, 0, 7.824969E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_861.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_861.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_861.jpg, 0, 0, 0, 7.845889E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_10_966.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_10_966.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_10_966.jpg, 0, 0, 0, 7.94501E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_066.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_066.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_066.jpg, 0, 0, 0, 7.868114E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_168.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_168.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_168.jpg, 0, 0, 0, 8.048781E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_276.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_276.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_276.jpg, 0, 0, 0, 7.838405E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_377.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_377.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_377.jpg, 0, 0, 0, 7.895595E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_479.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_479.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_479.jpg, 0, 0, 0, 7.796909E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_587.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_587.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_587.jpg, 0, 0, 0, 7.838797E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_689.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_689.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_689.jpg, 0, 0, 0, 7.825605E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_794.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_794.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_794.jpg, 0, 0, 0, 7.84649E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_11_896.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_11_896.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_11_896.jpg, 0, 0, 0, 7.831759E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_000.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_000.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_000.jpg, 0, 0, 0, 7.7963E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_100.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_100.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_100.jpg, 0, 0, 0, 7.799762E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_206.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_206.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_206.jpg, 0, 0, 0, 7.800182E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_314.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_314.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_314.jpg, 0, 0, 0, 7.969102E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_414.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_414.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_414.jpg, -0.2499873, 0, 0, 8.810844E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_519.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_519.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_519.jpg, 0, 0, 0, 8.068157E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_620.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_620.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_620.jpg, 0, 0, 0, 7.988239E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_722.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_722.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_722.jpg, 0, 0, 0, 7.898104E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_823.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_823.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_823.jpg, 0, 0, 0, 7.83474E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_12_924.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_12_924.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_12_924.jpg, 0, 0, 0, 7.801513E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_13_025.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_13_025.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_13_025.jpg, 0, 0, 0, 7.80973E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_13_134.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_13_134.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_13_134.jpg, 0, 0, 0, 7.796287E-05
C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\center_2020_07_12_23_40_13_241.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\left_2020_07_12_23_40_13_241.jpg, C:\Users\U198447\Desktop\self-driving-car\data3(throttle)\IMG\right_2020_07_12_23_40_13_241.jpg, 0, 0, 0, 7.763549E-05
